id,title,channel,url,published_date,description,language,view_count,like_count,dislike_count,comment_count,relevance,data_skills,skills
DrthiARcLVM,Learn a Complete Blues Guitar Solo | Feat. The Spark Amp By Positive Grid!,swiftlessons,https://youtube.com/watch?v=DrthiARcLVM,2020-11-09T15:41:52Z,"Save $ on the Amazing Spark Amplifier: http://bit.ly/PGSpark Hello friends, Welcome back to Swiftlessons for another blues lead guitar tutorial. In today's session ...",en,32696,862,7,38,15.0,SPARK,Apache Spark; Facebook; Instagram; Links; Twitter
DtCPLDuzk8M,Time Series Analysis Overview | Basics of Time Series Forecasting| Understanding Time Series Data,Unfold Data Science,https://youtube.com/watch?v=DtCPLDuzk8M,2020-10-14T12:46:42Z,"Time Series Analysis Overview | Basics of Time Series Forecasting| Understanding Time Series Data #TimeSeriesAnalysis #UnfoldDataScience Hello All, My ...",,9219,252,4,52,2.0,Time Series Analysis,Artificial Intelligence (AI); Artificial Neural Network (ANN); Bagging; Boosting; Computer Programming; Data Science; Deep Learning; Ensemble; Facebook; Instagram; LinkedIn; Machine Learning; Mathematics; Medium; Microsoft Access; Music; Natural Language Processing (NLP); Python; R; Recommendation System; Statistics; Time Series Analysis; Time Series Forecasting; Twitter; Video; Youtube
Dv0sjAYnVCY,Lecture-1 What is Cloud Computing || Introduction to Cloud Computing in Hindi,Abhishek Sharma,https://youtube.com/watch?v=Dv0sjAYnVCY,2021-02-07T07:29:19Z,"What is Cloud Computing || Introduction to Cloud Computing in Hindi Cloud Computing is an emerging technology. In this video, I have explained what is Cloud ...",,89564,2488,48,80,19.0,Cloud Technologies,.NET Framework; C#; Compiler; Computer Graphics; Cryptography; Design; Economics; Engineering; English; Facebook; Hindi; IBM Cloud Computing; Instagram; Java; Linked List; LinkedIn; R; Telegram; Training; Twitter; Video; Youtube
Dv6BOWSZqug,12 - Supervised Machine Learning In one Video |Regression Machine Learning|Machine learning Tutorial,Kaushik Shresth,https://youtube.com/watch?v=Dv6BOWSZqug,2021-08-02T05:00:01Z,"12 - Supervised Machine Learning In one Video |Regression Machine Learning|Machine learning Tutorial Hello Guys, Join this channel to get access to perks: ...",en,469,39,0,6,30.0,Supervised Machine Learning,Artificial Intelligence (AI); Data Science; Deep Learning; Hindi; Linear Regression; Links; Logistic Regression; Logistics; Machine Learning Algorithm; Microsoft Access; Nonlinear Regression; Python; Regression; Semi-supervised Machine Learning; Supervised Learning; Supervised Machine Learning; Unsupervised Learning; Unsupervised Machine Learning; Video; Youtube; k-means Clustering
DvNHkJAR0BM,SQL Basics For Beginners | SQL Tutorial For Beginners | SQL For Beginners | Learn SQL | Simplilearn,Simplilearn,https://youtube.com/watch?v=DvNHkJAR0BM,2021-04-10T13:30:02Z,"This video on SQL Basics for Beginners will help you understand databases, and what SQL is. You will learn the crucial SQL features, their applications and look ...",en,14575,325,5,25,14.0,Structured Query Language (SQL),.NET Framework; Android; Array; Database Management System; Design; Facebook; LinkedIn; MS SQL Server; Market; Marketing; Microsoft Access; MySQL Workbench; Oracle; PostgreSQL; Programming Language Theory; Relational Database; Structured Query Language (SQL); Table; Testing; Training; Twitter; Video; Youtube; iOS; jQuery
Dy4KEXJsVIY,Video 7: Graph Theory (online class),MIT OpenCourseWare,https://youtube.com/watch?v=Dy4KEXJsVIY,2020-11-03T22:21:40Z,"MIT RES.21G-001 The User-Friendly Classroom, Spring 2016 View the complete course: https://ocw.mit.edu/RES-21G-001S16 Instructor: A. C. Kemp. YouTube ...",en-US,9342,167,5,14,1.0,Graph Theory,Graph Theory; Social Media; Spring; Video; Youtube
DyOPmE01W3E,What is Supervised Learning? | Linear Regression Algorithms (#1) | Machine Learning for Data Science,Data Science World,https://youtube.com/watch?v=DyOPmE01W3E,2021-08-25T17:00:08Z,Linear Regression Algorithms of Supervised Machine Learning covered in this video. Supervised learning algorithms try to model relationships and ...,,15,1,0,0,20.0,Supervised Machine Learning,Big Data; Data Analysis; Data Science; Decision Making; Deep Learning; Facebook; Graph; Jupyter Notebook; Keras; Machine Learning Algorithm; Microsoft Excel; Nonlinear Regression; Pandas; Programming Language; Python; Regression; Regression Analysis; Reinforcement Learning; Scikit-learn; Semi-supervised Machine Learning; Simple Linear Regression; Statistics; Supervised Learning; Supervised Machine Learning; Unsupervised Learning; Unsupervised Machine Learning; Video; Web Development; Youtube
DzTCFsdxMP4,"Microsoft Office Tutorial: Learn Excel, PowerPoint and Word - 9 HOUR MS Office Course",Simon Sez IT,https://youtube.com/watch?v=DzTCFsdxMP4,2021-01-27T16:00:04Z,Download and complete the exercises for this Microsoft Office Tutorial ▻ https://www.simonsezit.com/office-2019-exercise-files/ This is the longest tutorial we ...,en,166628,5035,50,123,12.0,Excel,Chart; Editing; Formatting; Microsoft Excel; Microsoft Office; Microsoft PowerPoint; Microsoft Word; Page Setup; Presentation; Saving; SmartArt; Sorting; Video; Windows; Youtube
E1j5wv3EKcA,Learn C++ in 15 minutes,return DevTube,https://youtube.com/watch?v=E1j5wv3EKcA,2021-01-20T21:01:20Z,If you have any questions about what was discussed in the video please let us know in the comments! As always thanks for watching!,,129,7,0,1,42.0,C++,C++; Video
E2LxKLGEVsU,introduction to DBMS  |  DBMS with MySQL tutorial in Telugu - part 1 | Telugu Web Guru,telugu web guru,https://youtube.com/watch?v=E2LxKLGEVsU,2021-02-06T04:44:11Z,"Join this channel to get access to all courses & all videos , Programs and teaching notes: ...",en-IN,9869,207,3,80,48.0,Database Management System (DBMS),Database Management System; Microsoft Access; MySQL; Telugu; Video; Youtube
E3xq6TVL3ME,How to Give a Basic Presentation in English,Learn English with EnglishClass101.com,https://youtube.com/watch?v=E3xq6TVL3ME,2021-08-05T02:42:07Z,Download TONS of FREE PDF lessons to learn English twice as fast: https://bit.ly/3CdK5pa You are an English beginner and want to get started with the English ...,en,32930,2148,19,60,4.0,Presentation,English; Facebook; Instagram; Links; Presentation; Rally; Twitter; Video; Youtube
E6-WtJVy5RU,Data Cleansing Services Aid Reduce Costs,DataPlusValue,https://youtube.com/watch?v=E6-WtJVy5RU,2020-12-17T12:14:46Z,Data Cleansing is basically the procedure of determining and eliminating errors and variations that exist in data to enhance its quality. Data cleansing ensures ...,,3,0,0,0,29.0,Data Cleansing,Audit; Data Cleansing; Processing
E82o8KyxIfQ,Become a Hadoop Developer |Training|Tutorial - learn Hadoop,Huynh Nguyen Bao,https://youtube.com/watch?v=E82o8KyxIfQ,2020-09-30T17:04:19Z,Link to this course(special discount) https://www.udemy.com/course/hadoop-tutorial/?,,2,0,0,0,14.0,Hadoop,Animation; Apache Hadoop; Big Data; Cloudera; Fraction; Information Technology (IT); Investment; LeSS; MapReduce; Objective-C; Programming Tool; Rally; Sales; Training; Video
EBAvQkP9Kyc,"Yanina Bellini Saibene | On programming, teaching, and building tutorials with learnr | RStudio",RStudio,https://youtube.com/watch?v=EBAvQkP9Kyc,2021-02-19T18:00:10Z,"Full title: On programming, teaching, and building interactive tutorials with learnr Teaching R is part of my activities as a community organizer, an RStudio ...",en,184,,,0,46.0,R,Agriculture; Data Analysis; Data Mining; Data Science Tool; Information System; Integrated Development Environment (IDE); Knowledge Management; Programming; R; RStudio; Spanish
EKDD_qWsL9c,Diagnose Power and Performance regressions in your app - WWDC2021 - 10087,iHTC boy,https://youtube.com/watch?v=EKDD_qWsL9c,2021-06-13T00:00:41Z,Quickly discover how to identify priorities when viewing power and performance regressions. Learn how to track metrics that have regressed with device-and ...,zh-Hans,13,0,0,0,50.0,Regressions,Application Programming Interface (API); Play; Regression; Video
ELPDAD4up_I,Read this excellent (free) book on Statistics. You&#39;ll learn so much!,Python Programmer,https://youtube.com/watch?v=ELPDAD4up_I,2020-12-16T15:23:11Z,"This is a great book on statistics. Read it, you'll learn a lot. https://www.statisticsdonewrong.com/ 3 Data Science Learning Platforms I would recommend 1.",en-GB,17809,865,8,43,20.0,Statistics,Data Science; Exploratory Data Analysis; Instagram; Links; Pandas; Platform; Python; Sales; Statistics; Twitter; Youtube
EMNSJrBoSdY,Types of Visualizations - Essential Design Principles for Tableau,Kim Lan Vy,https://youtube.com/watch?v=EMNSJrBoSdY,2020-11-11T08:54:23Z,Link to this course: ...,,9,0,0,0,20.0,Visualizations,Ad Design; Analytical; Cognitive; Data Analysis; Data Visualization; Exploratory Analysis; News; Play; Presentation; Reporting; Research; Tableau; Virtualization; Visualization
ENhFepqjFOY,How to Automatically Tune PID Controllers,MATLAB,https://youtube.com/watch?v=ENhFepqjFOY,2020-10-22T17:59:47Z,"Learn how to automatically tune PID controllers, whether you have an existing mathematical model of your dynamic system or you are tuning your PID ...",en,32678,709,8,19,39.0,Matlab,Algorithm; Control System; Design; Hardware; MATLAB; Mathematical Modelling; Simulink; Youtube
EOR2jSBuJD0,learn to set up apache web server,TekHck,https://youtube.com/watch?v=EOR2jSBuJD0,2021-01-13T07:05:04Z,,,144,3,0,0,15.0,APACHE,Apache; Web Server
EQ0AzdMYloA,HOW TO CREATE PRESENTATION USING MICROSOFT POWERPOINT IN TAMIL |  MS POWERPOINT 2007,Learn with Real Time Examples,https://youtube.com/watch?v=EQ0AzdMYloA,2021-03-21T17:15:01Z,HOW TO CREATE PRESENTATION USING MICROSOFT POWERPOINT IN TAMIL | MS POWERPOINT 2007 This video describes about powerpoint ...,ta,842,20,0,2,44.0,Presentation,Animation; Chart; Email; Hardware; Links; Microsoft Excel; Microsoft PowerPoint; Presentation; Processing; SmartArt; Table; Tamil; Video
ER5uydnX_Cc,How to create your first dashboard (11.1.7),IBM Support and Training,https://youtube.com/watch?v=ER5uydnX_Cc,2020-12-20T18:53:52Z,"This video is intended for beginners, to help them get started with authoring dashboards. In this video we will show you how to choose a template, add data, ...",en,15708,22,0,,44.0,Dashboard,Analysis; Dashboard; Template; Video; Visualization
EUeQRE5UJpg,Quantitative Data Analysis 101 Tutorial: Statistics Explained Simply + Examples,Grad Coach,https://youtube.com/watch?v=EUeQRE5UJpg,2021-06-09T09:42:31Z,"Learn all about quantitative data analysis in plain, easy to understand lingo. We explain what quantitative data analysis is, when to use it, the two main branches ...",en,62943,1571,25,98,9.0,Statistics,Analysis of Variance (ANOVA); Blogging; Coaching; Correlation; Descriptive Statistics; Inferential Statistics; Links; Media; Qualitative Data Analysis; Quantitative Data Analysis; Regression; Regression Analysis; Research; Skewness; Video; Youtube
EZe83OgyGJI,Figma Tutorial: Design a Crypto Dashboard UI ✅ Source File,Pierluigi Giglio,https://youtube.com/watch?v=EZe83OgyGJI,2020-09-30T13:08:53Z,My Figma Course: https://www.pierluigigiglio.com/figma-course My Private Instagram: https://www.instagram.com/pierluigi_giglio_/ Learn UI/UX Design for ...,en,6277,140,4,7,15.0,Dashboard,.NET Framework; Dashboard; Instagram; UX Design; User Experience (UX); User Interface (UI); Video; Web Design; Windows
E_hpyO-0NoM,Creating Stream processing application using Spark and Kafka in Scala | Spark Streaming Course,Learning Journal,https://youtube.com/watch?v=E_hpyO-0NoM,2020-11-26T11:18:23Z,Kite is a free AI-powered coding assistant that will help you code faster and smarter. Check out the below link.,en-GB,3046,46,1,8,10.0,SPARK,Apache Kafka; Artificial Intelligence (AI); Big Data; Coding; Documentation; Editor; Microsoft Access; Platform; Scala; Spark Streaming; Stream Processing
EcJERV3IiLM,"MongoDB Basics, CRUD and Node.js Integration",LearnWebCode,https://youtube.com/watch?v=EcJERV3IiLM,2020-11-16T17:11:56Z,Let's learn how to setup a MongoDB database in the cloud and then connect to it from within our Node.js application code. My Udemy Full-Stack Course: ...,,15327,648,8,72,10.0,MongoDB,Blogging; Cascading Style Sheet (CSS); Coding; Database; Documentation; Facebook; Git; Github; HyperText Markup Language (HTML); Instagram; JavaScript; MongoDB; Node.js; PHP; React; Twitter; Variable; Web Design; WordPress; Youtube
EdRuRk1tY6c,Lecture 9  Automatic Differentiation -  Deep Learning : Computer Vision Beginner to Advanced Pytorch,Manifold AI Learning,https://youtube.com/watch?v=EdRuRk1tY6c,2020-12-30T10:22:59Z,Lecture 9 - Autograd in Pytorch - Automatic Differentiation - Deep Learning Computer Vision Full Course About the course: This is a Free Course by Manifold AI ...,en-GB,51,1,0,0,29.0,Computer Vision,Artificial Intelligence (AI); Computer Vision; Convolutional Neural Network (CNN); Convolutional Neural Network (ConvNet); Dataset; Deep Learning; Differentiation; Digital Image; Facial Recognition; Graph; Graphics Processing Unit (GPU); Microsoft Access; PyTorch; Youtube
EdcHU2SK8bM,Productive Day In The Life Of A Developer | Learning MongoDB,Chau Codes,https://youtube.com/watch?v=EdcHU2SK8bM,2020-10-18T14:00:06Z,Join me on a productive day in my life where I study MongoDB and get some work done for my Instagram! Hopefully you enjoy and if you wanna see more of this ...,en,226717,6472,130,216,25.0,MongoDB,Audio; Collaboration; Instagram; MongoDB; Music; Social Media; TikTok; Twitter; Web Development; Youtube
Eh8g9XrLaHM,DP 900 — ETL and SQL Tools CheatSheet,ExamPro,https://youtube.com/watch?v=Eh8g9XrLaHM,2021-06-14T12:56:13Z,,en-CA,50,2,0,0,38.0,Extract Transform Load (ETL),Extract Transform Load (ETL); Structured Query Language (SQL)
EhExK4JgXvE,An Overview of AI and Machine Learning Services From AWS,Amazon Web Services,https://youtube.com/watch?v=EhExK4JgXvE,2020-09-28T22:35:40Z,"AWS offers the broadest and deepest set of machine learning services and supporting cloud infrastructure, putting machine learning in the hands of every ...",en,11026,94,6,0,21.0,Artificial Intelligence (AI),Amazon Web Service (AWS); Artificial Intelligence (AI); Cloud API; Machine Learning; Video
EjatuRmzBDw,"How to use CONTAINS, CONTAINSSTRING and CONTAINSSTRINGEXACT DAX Functions in Power BI",Solutions Abroad,https://youtube.com/watch?v=EjatuRmzBDw,2021-09-24T15:00:19Z,"In this video were going to cover how you can use the CONTAINS function, as well as its other variations to perform string searches across your dataset.",en-GB,179,18,0,2,37.0,Data Cleansing,Agile Business Analytics; Business Analysis; Business Intelligence (BI); Dashboard; Dataset; Email; Facebook; Instagram; LinkedIn; Microsoft; Microsoft Access; Microsoft Power BI; RStudio; Storytelling; Twitter; Video; Youtube
EktoqNQ7s-k,Learn NoSQL Database Design With CouchDB - learn Database Design &amp; Development,Susy Jaquenette,https://youtube.com/watch?v=EktoqNQ7s-k,2021-08-07T04:53:21Z,link to this course ...,,2,0,0,0,12.0,NOSQL,CouchDB; Database Design; HyperText Markup Language (HTML); JavaScript Object Notation (JSON); Linux; NoSQL; Programming; Relational Database; Structured Query Language (SQL); Transformer; Windows
Ep_lDN2hmC0,Customer Market Segmentation using Unsupervised Machine Learning,Goeduhub Technologies,https://youtube.com/watch?v=Ep_lDN2hmC0,2020-10-11T09:17:04Z,"In this project based workshop, we will train unsupervised machine learning algorithms to perform customer market segmentation. Market Segmentation enables ...",en-GB,3346,86,4,8,15.0,Unsupervised Machine Learning,Artificial Intelligence (AI); Clustering; Machine Learning Algorithm; Market Segmentation; Marketing; Python; Supervised Machine Learning; Unsupervised Machine Learning
